Id,Use Case,Status,Created Date,Close Date,Price,Discount code,Pain,Loss Reason,Close Date_year,Close Date_month,Close Date_day,Close Date_weekday,Created Date_year,Created Date_month,Created Date_day,Created Date_weekday,Duration,Id_is_null,Use Case_is_null,Price_is_null,Discount code_is_null,Pain_is_null,Loss Reason_is_null
v25qfftq,Corporate Events,Closed Won,2019-05-04,2019-05-04,240.0,DISCOUNT50POWER,financial control,,2019,5,4,5,2019,5,4,5,0.0,False,False,False,False,False,True
bq9zdos0,Educational Seminars,Closed Won,2019-09-18,2019-09-18,960.0,YEARLY60,quality of delivery,,2019,9,18,2,2019,9,18,2,0.0,False,False,False,False,False,True
wqxmo0ye,Corporate Events,Closed Lost,2019-09-23,2019-09-24,240.0,DISCOUNT50POWER,operations,price,2019,9,24,1,2019,9,23,0,1.0,False,False,False,False,False,False
3kmtapla,Corporate Events,Closed Lost,2019-10-20,2019-10-26,768.0,2SEMESTERS20OFF,operations,no response,2019,10,26,5,2019,10,20,6,6.0,False,False,False,False,False,False
kmx2ilv8,Educational Seminars,Demo 1,2019-04-05,2019-10-26,,,operations,,2019,10,26,5,2019,4,5,4,204.0,False,False,True,True,False,True
ci0mu6fd,Sports Events,Closed Lost,2019-06-05,2019-07-05,240.0,SAVEMONTH50G,operations,price,2019,7,5,4,2019,6,5,2,30.0,False,False,False,False,False,False
cdtv43hj,Corporate Events,Closed Won,2019-08-24,2019-05-04,240.0,DISCOUNT50POWER,operations,,2019,5,4,5,2019,8,24,5,112.0,False,False,False,False,False,True
hhakd6ji,Corporate Events,Closed Won,2019-07-22,2019-07-22,240.0,MONTH50REBATE,operations,,2019,7,22,0,2019,7,22,0,0.0,False,False,False,False,False,True
fzku1cz4,Corporate Events,Closed Won,2019-05-04,2019-05-04,768.0,2SEMESTERS20OFF,,,2019,5,4,5,2019,5,4,5,0.0,False,False,False,False,True,True
8hkk1fq0,Corporate Events,Closed Won,2019-08-11,2019-08-11,360.0,SAVE25LESS,operations,,2019,8,11,6,2019,8,11,6,0.0,False,False,False,False,False,True
j83j19to,Corporate Events,Closed Lost,2019-08-26,2019-08-26,0.0,,financial control,no response,2019,8,26,0,2019,8,26,0,0.0,False,False,False,True,False,False
07lmbhc4,Educational Seminars,Closed Lost,2019-09-08,2019-07-05,768.0,HALFYEAR20G,operations,not target,2019,7,5,4,2019,9,8,6,65.0,False,False,False,False,False,False
39xatc52,Educational Seminars,Closed Lost,2019-09-23,2019-09-25,768.0,HALFYEAR20G,financial control,not target,2019,9,25,2,2019,9,23,0,2.0,False,False,False,False,False,False
ftyk32fb,Corporate Events,Closed Lost,2019-10-05,2019-10-26,360.0,SAVE25LESS,financial control,not target,2019,10,26,5,2019,10,5,5,21.0,False,False,False,False,False,False
,Corporate Events,Closed Won,2019-11-05,2019-11-05,360.0,MONTHSAVE25DEAL,operations,,2019,11,5,1,2019,11,5,1,0.0,True,False,False,False,False,True
m3ui02u5,Sports Events,Closed Lost,2019-07-23,2019-07-24,0.0,NOCOSTREG,,no response,2019,7,24,2,2019,7,23,1,1.0,False,False,False,False,True,False
zy46kx88,Corporate Events,Closed Won,2019-08-03,2019-09-03,768.0,2SEMESTERS20OFF,financial control,,2019,9,3,1,2019,8,3,5,31.0,False,False,False,False,False,True
w3xvc5jk,Corporate Events,Closed Won,2019-09-03,2019-11-03,768.0,2SEMESTERS20OFF,operations,,2019,11,3,6,2019,9,3,1,61.0,False,False,False,False,False,True
k6o38z4m,Corporate Events,Closed Won,2019-09-04,2019-09-04,150.0,ECONOMY75DISCOUNT,financial control,,2019,9,4,2,2019,9,4,2,0.0,False,False,False,False,False,True
4eckoim7,Educational Seminars,Closed Lost,2019-09-14,2019-09-22,0.0,,financial control,lost to competitor,2019,9,22,6,2019,9,14,5,8.0,False,False,False,True,False,False
kjkk5uti,Corporate Events,Closed Won,2019-07-04,2019-07-04,576.0,2SEMESTERS20SALE,financial control,,2019,7,4,3,2019,7,4,3,0.0,False,False,False,False,False,True
,Wedding Planning,Demo 2,2019-07-05,2019-12-23,,,,,2019,12,23,0,2019,7,5,4,171.0,True,False,True,True,True,True
ttw0x7ca,Corporate Events,Closed Won,2019-10-13,2019-10-13,240.0,MONTH50REBATE,operations,,2019,10,13,6,2019,10,13,6,0.0,False,False,False,False,False,True
,Educational Seminars,Closed Won,2019-07-23,2019-07-23,0.0,,operations,,2019,7,23,1,2019,7,23,1,0.0,True,False,False,True,False,True
0bxzarzt,Corporate Events,Closed Lost,2019-09-14,2019-09-15,200.0,,financial control,no budget,2019,9,15,6,2019,9,14,5,1.0,False,False,False,True,False,False
,Corporate Events,Closed Lost,2019-10-15,2019-10-15,0.0,,operations,not target,2019,10,15,1,2019,10,15,1,0.0,True,False,False,True,False,False
u1ypsb59,Educational Seminars,Closed Won,2019-10-15,2019-10-15,960.0,BIANNUAL20,financial control,,2019,10,15,1,2019,10,15,1,0.0,False,False,False,False,False,True
1h6sl0if,Corporate Events,Closed Won,2019-10-15,2019-10-16,324.0,10OFFREDUCED,operations,,2019,10,16,2,2019,10,15,1,1.0,False,False,False,False,False,True
i3xzxx41,Educational Seminars,Closed Lost,2019-10-15,2019-10-15,0.0,,financial control,no response,2019,10,15,1,2019,10,15,1,0.0,False,False,False,True,False,False
bed17hsb,Sports Events,Closed Lost,2019-07-24,2019-08-17,0.0,,operations,no response,2019,8,17,5,2019,7,24,2,24.0,False,False,False,True,False,False
ddg783bj,Educational Seminars,Demo 1,2019-07-24,2019-07-26,0.0,NOCOSTREG,quality of delivery,,2019,7,26,4,2019,7,24,2,2.0,False,False,False,False,False,True
y2a9sdjw,Educational Seminars,Closed Lost,2019-03-03,2019-09-10,200.0,,,price,2019,9,10,1,2019,3,3,6,191.0,False,False,False,True,True,False
8adkfx41,Corporate Events,Closed Lost,2019-09-11,2019-09-25,324.0,,operations,no budget,2019,9,25,2,2019,9,11,2,14.0,False,False,False,True,False,False
gjma05vf,Corporate Events,Checkbox,2019-09-17,2019-09-17,360.0,MONTHSAVE25DEAL,operations,,2019,9,17,1,2019,9,17,1,0.0,False,False,False,False,False,True
,Sports Events,Closed Won,2019-10-12,2019-10-12,576.0,HALFSEASON20G,operations,,2019,10,12,5,2019,10,12,5,0.0,True,False,False,False,False,True
q3yl6h7g,Educational Seminars,Negotiation,2019-10-13,2019-10-16,360.0,DISCOUNT25QUICK,quality of delivery,,2019,10,16,2,2019,10,13,6,3.0,False,False,False,False,False,True
,Corporate Events,Demo 1,2019-09-14,2019-10-26,,,operations,,2019,10,26,5,2019,9,14,5,42.0,True,False,True,True,False,True
,Corporate Events,Closed Lost,2019-09-03,2019-07-08,768.0,2SEMESTERS20OFF,operations,no response,2019,7,8,0,2019,9,3,1,57.0,True,False,False,False,False,False
tx8m7maz,Corporate Events,Closed Won,2019-09-11,2019-09-11,360.0,MONTHSAVE25DEAL,operations,,2019,9,11,2,2019,9,11,2,0.0,False,False,False,False,False,True
5ktoqm0w,Corporate Events,Closed Won,2019-09-21,2019-09-21,324.0,10OFFREDUCED,financial control,,2019,9,21,5,2019,9,21,5,0.0,False,False,False,False,False,True
voiyv79b,Educational Seminars,Closed Lost,2019-09-22,2019-09-24,768.0,HALFYEAR20G,quality of delivery,lost to competitor,2019,9,24,1,2019,9,22,6,2.0,False,False,False,False,False,False
,Educational Seminars,Closed Lost,2019-08-03,2019-08-26,200.0,,operations,lost to competitor,2019,8,26,0,2019,8,3,5,23.0,True,False,False,True,False,False
o9pxrn89,Educational Seminars,Closed Won,2019-09-03,2019-09-03,1344.0,ANNUAL30BONUS,operations,,2019,9,3,1,2019,9,3,1,0.0,False,False,False,False,False,True
e5erlpz8,Corporate Events,Closed Lost,2019-10-09,2019-10-20,1344.0,YEARLY30PROMO,operations,no response,2019,10,20,6,2019,10,9,2,11.0,False,False,False,False,False,False
k3q8e5ky,Corporate Events,Closed Won,2019-07-24,2019-07-24,360.0,SAVE25LESS,quality of delivery,,2019,7,24,2,2019,7,24,2,0.0,False,False,False,False,False,True
x33zyf29,Educational Seminars,Closed Won,2019-09-08,2019-09-15,150.0,MONTH75SPECIAL,operations,,2019,9,15,6,2019,9,8,6,7.0,False,False,False,False,False,True
8560cvxe,Corporate Events,Closed Won,2019-09-14,2019-09-14,768.0,2SEMESTERS20OFF,financial control,,2019,9,14,5,2019,9,14,5,0.0,False,False,False,False,False,True
gny0n8s5,Sports Events,Closed Won,2019-05-05,2019-12-21,210.0,ECONOMY50SPECIAL,quality of delivery,,2019,12,21,5,2019,5,5,6,230.0,False,False,False,False,False,True
,Corporate Events,Checkbox,2019-06-05,2019-06-05,576.0,2SEMESTERS20SALE,financial control,,2019,6,5,2,2019,6,5,2,0.0,True,False,False,False,False,True
3la4yzjj,Corporate Events,Closed Lost,2019-03-03,2019-08-13,240.0,,,price,2019,8,13,1,2019,3,3,6,163.0,False,False,False,True,True,False
k33775h3,Educational Seminars,Closed Lost,2019-08-12,2019-08-26,200.0,,operations,lost to competitor,2019,8,26,0,2019,8,12,0,14.0,False,False,False,True,False,False
auj5b3wi,Corporate Events,Closed Won,2019-12-04,2019-12-04,360.0,SAVE25LESS,financial control,,2019,12,4,2,2019,12,4,2,0.0,False,False,False,False,False,True
,Educational Seminars,Closed Lost,2019-09-15,2019-09-25,240.0,DISCOUNT50POWER,financial control,no response,2019,9,25,2,2019,9,15,6,10.0,True,False,False,False,False,False
,Corporate Events,Closed Lost,2019-09-21,2019-09-25,360.0,MONTHSAVE25DEAL,financial control,lost to competitor,2019,9,25,2,2019,9,21,5,4.0,True,False,False,False,False,False
,Corporate Events,Closed Won,2019-04-05,2019-04-05,360.0,MONTHSAVE25DEAL,operations,,2019,4,5,4,2019,4,5,4,0.0,True,False,False,False,False,True
,Corporate Events,Closed Won,2019-10-08,2019-10-08,576.0,2SEMESTERS20SALE,quality of delivery,,2019,10,8,1,2019,10,8,1,0.0,True,False,False,False,False,True
4f4knt8w,Educational Seminars,Closed Lost,2019-10-13,2019-10-13,360.0,DISCOUNT25QUICK,time saving,price,2019,10,13,6,2019,10,13,6,0.0,False,False,False,False,False,False
,Sports Events,Closed Lost,2019-07-23,2019-06-23,0.0,,operations,no response,2019,6,23,6,2019,7,23,1,30.0,True,False,False,True,False,False
0zo6al5o,Corporate Events,Closed Won,2019-02-03,2019-02-03,1344.0,YEARLY30PROMO,operations,,2019,2,3,6,2019,2,3,6,0.0,False,False,False,False,False,True
q6ev7hv0,Educational Seminars,Closed Won,2019-02-03,2019-02-03,768.0,HALFYEAR20G,operations,,2019,2,3,6,2019,2,3,6,0.0,False,False,False,False,False,True
uuu6gfda,Educational Seminars,Closed Won,2019-08-26,2019-08-26,600.0,,operations,,2019,8,26,0,2019,8,26,0,0.0,False,False,False,True,False,True
,Corporate Events,Closed Lost,2019-10-20,2019-10-20,0.0,,quality of delivery,no product fit,2019,10,20,6,2019,10,20,6,0.0,True,False,False,True,False,False
ftcllqmo,Corporate Events,Closed Lost,2019-10-20,2019-10-26,600.0,PROMOTIONCODE,,price,2019,10,26,5,2019,10,20,6,6.0,False,False,False,False,True,False
1mgpps5w,Corporate Events,Closed Lost,2019-09-11,2019-09-25,360.0,MONTHSAVE25DEAL,,no budget,2019,9,25,2,2019,9,11,2,14.0,False,False,False,False,True,False
vg4a0rgy,Corporate Events,Closed Won,2019-03-05,2019-03-05,768.0,2SEMESTERS20OFF,operations,,2019,3,5,1,2019,3,5,1,0.0,False,False,False,False,False,True
jcennydl,Sports Events,Closed Lost,2019-07-24,2019-07-24,200.0,,financial control,no product fit,2019,7,24,2,2019,7,24,2,0.0,False,False,False,True,False,False
s6mtb6dt,Corporate Events,Closed Won,2019-04-03,2019-04-03,576.0,2SEMESTERS20SALE,operations,,2019,4,3,2,2019,4,3,2,0.0,False,False,False,False,False,True
bzwchbkj,Corporate Events,Closed Won,2019-11-03,2019-12-03,360.0,SAVE25LESS,,,2019,12,3,1,2019,11,3,6,30.0,False,False,False,False,True,True
,Educational Seminars,Closed Won,2019-09-14,2019-09-25,1344.0,ANNUAL30BONUS,operations,,2019,9,25,2,2019,9,14,5,11.0,True,False,False,False,False,True
5abiuq72,Corporate Events,Closed Lost,2019-08-14,2019-08-14,1008.0,RENEW30YEARLY,financial control,no product fit,2019,8,14,2,2019,8,14,2,0.0,False,False,False,False,False,False
b0pt50na,Sports Events,Closed Won,2019-08-21,2019-08-21,960.0,YEARLY60,quality of delivery,,2019,8,21,2,2019,8,21,2,0.0,False,False,False,False,False,True
qb806lsy,Corporate Events,Closed Lost,2019-01-04,2019-01-04,0.0,,financial control,lost to competitor,2019,1,4,4,2019,1,4,4,0.0,False,False,False,True,False,False
,Corporate Events,Closed Lost,2019-09-18,2019-09-18,360.0,MONTHSAVE25DEAL,operations,lost to competitor,2019,9,18,2,2019,9,18,2,0.0,True,False,False,False,False,False
,Corporate Events,Closed Won,2019-06-05,2019-06-05,324.0,10OFFREDUCED,financial control,,2019,6,5,2,2019,6,5,2,0.0,True,False,False,False,False,True
,Wedding Planning,Closed Won,2019-06-04,2019-06-04,,,,,2019,6,4,1,2019,6,4,1,0.0,True,False,True,True,True,True
2zm5hkh5,Corporate Events,Closed Lost,2019-06-04,2019-06-04,0.0,,operations,no response,2019,6,4,1,2019,6,4,1,0.0,False,False,False,True,False,False
w3d9xh7v,Educational Seminars,Closed Lost,2019-10-08,2019-10-13,200.0,FLAT30,time saving,lost to competitor,2019,10,13,6,2019,10,8,1,5.0,False,False,False,False,False,False
3e7cg60j,Corporate Events,Closed Lost,2019-10-08,2019-10-22,1680.0,YEARLY30DISCOUNT,,not target,2019,10,22,1,2019,10,8,1,14.0,False,False,False,False,True,False
5qbynws2,Corporate Events,Closed Won,2019-10-08,2019-10-23,1344.0,YEARLY30PROMO,time saving,,2019,10,23,2,2019,10,8,1,15.0,False,False,False,False,False,True
,Corporate Events,Closed Won,2019-10-08,2019-10-08,240.0,DISCOUNT50POWER,operations,,2019,10,8,1,2019,10,8,1,0.0,True,False,False,False,False,True
,Educational Seminars,Closed Lost,2019-08-13,2019-09-18,360.0,25GIFT,operations,no budget,2019,9,18,2,2019,8,13,1,36.0,True,False,False,False,False,False
8n1wiaeg,Sports Events,Closed Lost,2019-09-09,2019-09-24,150.0,CUTBACK75SPECIAL,operations,no budget,2019,9,24,1,2019,9,9,0,15.0,False,False,False,False,False,False
8py49a0g,Corporate Events,Closed Won,2019-09-08,2019-09-08,324.0,10OFFREDUCED,financial control,,2019,9,8,6,2019,9,8,6,0.0,False,False,False,False,False,True
8trv6hv9,Corporate Events,Closed Won,2019-09-21,2019-09-21,240.0,DISCOUNT50POWER,,,2019,9,21,5,2019,9,21,5,0.0,False,False,False,False,True,True
5qsk7xi0,Corporate Events,Closed Lost,2019-03-05,2019-06-05,200.0,,operations,no product fit,2019,6,5,2,2019,3,5,1,92.0,False,False,False,True,False,False
zod3vi4k,Corporate Events,Closed Won,2019-08-14,2019-08-19,0.0,GIVEAWAYFREE,operations,,2019,8,19,0,2019,8,14,2,5.0,False,False,False,False,False,True
4atkifif,Sports Events,Closed Lost,2019-01-04,2019-09-10,0.0,,financial control,no response,2019,9,10,1,2019,1,4,4,249.0,False,False,False,True,False,False
3ighkbg9,Corporate Events,Closed Won,2019-09-22,2019-09-22,120.0,GIVEAWAYFREE,financial control,,2019,9,22,6,2019,9,22,6,0.0,False,False,False,False,False,True
7k02siyc,Corporate Events,Closed Won,2019-09-23,2019-09-23,240.0,MONTH50REBATE,financial control,,2019,9,23,0,2019,9,23,0,0.0,False,False,False,False,False,True
e7aprj8x,Corporate Events,Closed Won,2019-07-22,2019-07-22,750.0,MONTH50CUTBACK,,,2019,7,22,0,2019,7,22,0,0.0,False,False,False,False,True,True
iduz2tcc,Educational Seminars,Closed Lost,2019-09-15,2019-09-21,0.0,,financial control,price,2019,9,21,5,2019,9,15,6,6.0,False,False,False,True,False,False
iqif5hl3,Corporate Events,Closed Won,2019-10-15,2019-10-15,576.0,2SEMESTERS20SALE,financial control,,2019,10,15,1,2019,10,15,1,0.0,False,False,False,False,False,True
ix79vsnq,Educational Seminars,Closed Lost,2019-10-15,2019-10-26,768.0,,financial control,no response,2019,10,26,5,2019,10,15,1,11.0,False,False,False,True,False,False
lu0syhzs,Corporate Events,Closed Lost,2019-09-08,2019-09-09,200.0,,financial control,lost to competitor,2019,9,9,0,2019,9,8,6,1.0,False,False,False,True,False,False
,Wedding Planning,Closed Won,2019-09-21,2019-10-12,,,,,2019,10,12,5,2019,9,21,5,21.0,True,False,True,True,True,True
,Corporate Events,Closed Lost,2019-09-23,2019-09-24,324.0,10OFFREDUCED,operations,lost to competitor,2019,9,24,1,2019,9,23,0,1.0,True,False,False,False,False,False
6b3c15el,Corporate Events,Closed Won,2019-10-22,2019-10-22,300.0,MONTH50CUTBACK,financial control,,2019,10,22,1,2019,10,22,1,0.0,False,False,False,False,False,True
br824arg,Educational Seminars,Closed Won,2019-10-14,2019-10-14,960.0,YEARLY60,quality of delivery,,2019,10,14,0,2019,10,14,0,0.0,False,False,False,False,False,True
f6yz1v8z,Corporate Events,Closed Lost,2019-05-04,2019-06-04,960.0,,financial control,no budget,2019,6,4,1,2019,5,4,5,31.0,False,False,False,True,False,False
,Sports Events,Closed Lost,2019-09-17,2019-09-25,576.0,HALFSEASON20G,financial control,lost to competitor,2019,9,25,2,2019,9,17,1,8.0,True,False,False,False,False,False
c12dt8ta,Corporate Events,Closed Won,2019-09-23,2019-09-25,768.0,HALFYEAR20G,,,2019,9,25,2,2019,9,23,0,2.0,False,False,False,False,True,True
w6w3a3db,Corporate Events,Closed Lost,2019-06-05,2019-10-15,200.0,,quality of delivery,no response,2019,10,15,1,2019,6,5,2,132.0,False,False,False,True,False,False
,Sports Events,Closed Won,2019-07-05,2019-07-05,1344.0,ANNUAL30BONUS,,,2019,7,5,4,2019,7,5,4,0.0,True,False,False,False,True,True
7pdyg2uh,Corporate Events,Closed Won,2019-04-03,2019-10-03,768.0,2SEMESTERS20OFF,,,2019,10,3,3,2019,4,3,2,183.0,False,False,False,False,True,True
9kmn8erl,Corporate Events,Checkbox,2019-01-04,2019-05-04,576.0,2SEMESTERS20SALE,operations,,2019,5,4,5,2019,1,4,4,120.0,False,False,False,False,False,True
uaj1ntj2,Corporate Events,Closed Won,2019-09-14,2019-09-14,1008.0,RENEW30YEARLY,operations,,2019,9,14,5,2019,9,14,5,0.0,False,False,False,False,False,True
,Corporate Events,Closed Won,2019-06-05,2019-06-05,1344.0,YEARLY30PROMO,,,2019,6,5,2,2019,6,5,2,0.0,True,False,False,False,True,True
,Corporate Events,Closed Won,2019-06-05,2019-06-05,768.0,2SEMESTERS20OFF,time saving,,2019,6,5,2,2019,6,5,2,0.0,True,False,False,False,False,True
,Corporate Events,Closed Won,2019-11-05,2019-11-05,360.0,MONTHSAVE25DEAL,operations,,2019,11,5,1,2019,11,5,1,0.0,True,False,False,False,False,True
8rjgiqk9,Corporate Events,Closed Won,2019-11-05,2019-11-05,768.0,2SEMESTERS20OFF,,,2019,11,5,1,2019,11,5,1,0.0,False,False,False,False,True,True
2mp2a6k6,Corporate Events,Closed Won,2019-08-26,2019-02-04,240.0,MONTH50REBATE,operations,,2019,2,4,0,2019,8,26,0,203.0,False,False,False,False,False,True
j8x0il88,Educational Seminars,Closed Lost,2019-08-24,2019-08-24,360.0,DISCOUNT25QUICK,quality of delivery,no response,2019,8,24,5,2019,8,24,5,0.0,False,False,False,False,False,False
tpn006lp,Corporate Events,Closed Won,2019-03-05,2019-03-05,360.0,SAVE25LESS,financial control,,2019,3,5,1,2019,3,5,1,0.0,False,False,False,False,False,True
162ql3qc,Sports Events,Closed Won,2019-10-13,2019-10-15,240.0,SAVEMONTH50G,financial control,,2019,10,15,1,2019,10,13,6,2.0,False,False,False,False,False,True
cpqlmou4,Sports Events,Closed Won,2019-10-13,2019-10-13,1344.0,ANNUAL30BONUS,quality of delivery,,2019,10,13,6,2019,10,13,6,0.0,False,False,False,False,False,True
1klsp3mg,Sports Events,Closed Won,2019-07-04,2019-07-04,150.0,CUTBACK75SPECIAL,operations,,2019,7,4,3,2019,7,4,3,0.0,False,False,False,False,False,True
n3r3n16e,Educational Seminars,Closed Won,2019-09-17,2019-09-17,768.0,HALFYEAR20G,operations,,2019,9,17,1,2019,9,17,1,0.0,False,False,False,False,False,True
,Educational Seminars,Closed Lost,2019-09-17,2019-09-25,576.0,,financial control,lost to competitor,2019,9,25,2,2019,9,17,1,8.0,True,False,False,True,False,False
eqkdbxk5,Corporate Events,Closed Lost,2019-09-25,2019-10-14,150.0,QUARTERLY75OFF,operations,price,2019,10,14,0,2019,9,25,2,19.0,False,False,False,False,False,False
vbwe7jqj,Corporate Events,Closed Won,2019-02-03,2019-02-03,768.0,2SEMESTERS20OFF,operations,,2019,2,3,6,2019,2,3,6,0.0,False,False,False,False,False,True
w3i93k86,Educational Seminars,Closed Won,2019-08-18,2019-08-18,960.0,YEARLY60,financial control,,2019,8,18,6,2019,8,18,6,0.0,False,False,False,False,False,True
t5rj2j4l,Corporate Events,Closed Won,2019-08-18,2019-08-18,360.0,MONTHSAVE25DEAL,operations,,2019,8,18,6,2019,8,18,6,0.0,False,False,False,False,False,True
bt00whm5,Educational Seminars,Closed Lost,2019-02-04,2019-09-25,150.0,CUTBACK75SPECIAL,financial control,no response,2019,9,25,2,2019,2,4,0,233.0,False,False,False,False,False,False
v03n7m2g,Educational Seminars,Closed Won,2019-10-21,2019-10-21,768.0,HALFYEAR20G,quality of delivery,,2019,10,21,0,2019,10,21,0,0.0,False,False,False,False,False,True
hm5g4xuq,Corporate Events,Closed Won,2019-07-04,2019-07-04,1008.0,RENEW30YEARLY,quality of delivery,,2019,7,4,3,2019,7,4,3,0.0,False,False,False,False,False,True
,Educational Seminars,Closed Won,2019-07-05,2019-07-05,300.0,SAVEMORE50,financial control,,2019,7,5,4,2019,7,5,4,0.0,True,False,False,False,False,True
fq1vjw8c,Corporate Events,Checkbox,2019-09-03,2019-09-03,360.0,SAVE25LESS,operations,,2019,9,3,1,2019,9,3,1,0.0,False,False,False,False,False,True
,Educational Seminars,Closed Lost,2019-09-23,2019-03-05,450.0,SAVEQUARTER25,financial control,lost to competitor,2019,3,5,1,2019,9,23,0,202.0,True,False,False,False,False,False
,Wedding Planning,Closed Lost,2019-09-24,2019-12-14,,,,price,2019,12,14,5,2019,9,24,1,81.0,True,False,True,True,True,False
51rzyp0x,Sports Events,Checkbox,2019-08-03,2019-08-03,768.0,HALFYEAR20G,operations,,2019,8,3,5,2019,8,3,5,0.0,False,False,False,False,False,True
,Corporate Events,Closed Lost,2019-10-03,2019-12-03,240.0,ECONOMY50GIFT,operations,no budget,2019,12,3,1,2019,10,3,3,61.0,True,False,False,False,False,False
s6l6y1nk,Corporate Events,Closed Won,2019-11-03,2019-11-03,768.0,2SEMESTERS20OFF,operations,,2019,11,3,6,2019,11,3,6,0.0,False,False,False,False,False,True
3wjlyr7z,Corporate Events,Closed Won,2019-08-17,2019-08-17,200.0,25GIFT,financial control,,2019,8,17,5,2019,8,17,5,0.0,False,False,False,False,False,True
i9x4wdxp,Corporate Events,Closed Won,2019-09-16,2019-09-16,324.0,10OFFREDUCED,operations,,2019,9,16,0,2019,9,16,0,0.0,False,False,False,False,False,True
cgukvuvr,Corporate Events,Closed Won,2019-08-25,2019-08-25,960.0,ANNUAL60DEAL,financial control,,2019,8,25,6,2019,8,25,6,0.0,False,False,False,False,False,True
uyehp9ob,Sports Events,Closed Won,2019-05-04,2019-05-04,240.0,ECONOMY50GIFT,financial control,,2019,5,4,5,2019,5,4,5,0.0,False,False,False,False,False,True
45h04h1m,Corporate Events,Closed Won,2019-08-19,2019-08-19,200.0,MONTHSAVE25DEAL,operations,,2019,8,19,0,2019,8,19,0,0.0,False,False,False,False,False,True
e8pyide7,Sports Events,Closed Lost,2019-09-04,2019-12-04,360.0,25GIFT,financial control,lost to competitor,2019,12,4,2,2019,9,4,2,91.0,False,False,False,False,False,False
9w041a80,Corporate Events,Closed Lost,2019-03-05,2019-06-05,240.0,MONTH50REBATE,operations,no product fit,2019,6,5,2,2019,3,5,1,92.0,False,False,False,False,False,False
,Sports Events,Closed Won,2019-11-05,2019-11-05,300.0,SAVEMORE50,operations,,2019,11,5,1,2019,11,5,1,0.0,True,False,False,False,False,True
,Educational Seminars,Closed Lost,2019-08-14,2019-08-26,768.0,HALFYEAR20G,financial control,not target,2019,8,26,0,2019,8,14,2,12.0,True,False,False,False,False,False
me5aq756,Sports Events,Closed Won,2019-05-04,2019-05-04,120.0,NOCOSTREG,operations,,2019,5,4,5,2019,5,4,5,0.0,False,False,False,False,False,True
,Sports Events,Closed Won,2019-09-11,2019-10-09,120.0,NOCOSTREG,financial control,,2019,10,9,2,2019,9,11,2,28.0,True,False,False,False,False,True
,Educational Seminars,Closed Lost,2019-02-03,2019-02-03,600.0,,quality of delivery,no budget,2019,2,3,6,2019,2,3,6,0.0,True,False,False,True,False,False
ewwk4dbp,Corporate Events,Closed Lost,2019-03-03,2019-03-03,300.0,BUDGET50SALE,operations,no budget,2019,3,3,6,2019,3,3,6,0.0,False,False,False,False,False,False
eecox0u1,Educational Seminars,Closed Lost,2019-08-04,2019-09-25,324.0,10OFFREDUCED,quality of delivery,no response,2019,9,25,2,2019,8,4,6,52.0,False,False,False,False,False,False
bk6h16wo,Sports Events,Closed Won,2019-09-09,2019-09-09,768.0,HALFYEAR20G,operations,,2019,9,9,0,2019,9,9,0,0.0,False,False,False,False,False,True
,Wedding Planning,Closed Won,2019-09-21,2019-10-22,,,,,2019,10,22,1,2019,9,21,5,31.0,True,False,True,True,True,True
,Educational Seminars,Closed Won,2019-07-23,2019-07-23,0.0,NOCOSTREG,,,2019,7,23,1,2019,7,23,1,0.0,True,False,False,False,True,True
17zkr4k6,Corporate Events,Closed Won,2019-03-05,2019-03-05,768.0,2SEMESTERS20OFF,operations,,2019,3,5,1,2019,3,5,1,0.0,False,False,False,False,False,True
nx8wnh0x,Corporate Events,Closed Lost,2019-10-09,2019-10-09,0.0,,operations,not target,2019,10,9,2,2019,10,9,2,0.0,False,False,False,True,False,False
qou9e4ub,Sports Events,Closed Lost,2019-10-12,2019-10-12,360.0,25GIFT,operations,no budget,2019,10,12,5,2019,10,12,5,0.0,False,False,False,False,False,False
40y0i7je,Sports Events,Closed Won,2019-10-14,2019-10-19,768.0,HALFYEAR20G,quality of delivery,,2019,10,19,5,2019,10,14,0,5.0,False,False,False,False,False,True
hepjh4et,Corporate Events,Closed Won,2019-07-23,2019-07-23,450.0,TRIALFREE,financial control,,2019,7,23,1,2019,7,23,1,0.0,False,False,False,False,False,True
,Educational Seminars,Closed Lost,2019-12-03,2019-08-14,240.0,ECONOMY50GIFT,financial control,price,2019,8,14,2,2019,12,3,1,111.0,True,False,False,False,False,False
iex9pp70,Sports Events,Closed Won,2019-08-04,2019-08-04,324.0,SLASH10,,,2019,8,4,6,2019,8,4,6,0.0,False,False,False,False,True,True
oyzzfirh,Educational Seminars,Closed Lost,2019-04-05,2019-07-05,324.0,SLASH10,financial control,no budget,2019,7,5,4,2019,4,5,4,91.0,False,False,False,False,False,False
,Sports Events,Closed Won,2019-11-05,2019-11-05,768.0,HALFYEAR20G,financial control,,2019,11,5,1,2019,11,5,1,0.0,True,False,False,False,False,True
,Educational Seminars,Closed Won,2019-11-05,2019-10-09,768.0,2SEMESTERS20OFF,quality of delivery,,2019,10,9,2,2019,11,5,1,27.0,True,False,False,False,False,True
,Sports Events,Closed Lost,2019-10-16,2019-10-26,324.0,10OFFREDUCED,operations,lost to competitor,2019,10,26,5,2019,10,16,2,10.0,True,False,False,False,False,False
