id,status,created_date,close_date,price,pain,loss_reason,duration,has_discount_code,was_corporate_event
mmflgy9k,Closed Lost,2019-10-23,2019-09-06,768.0,operations,no product fit,-47,True,True
ut7224ax,Closed Lost,2019-10-23,2019-10-25,960.0,quality of delivery,price,2,False,False
,Closed Won,2019-10-22,2019-03-06,,,,-230,False,False
vhwpstc5,Closed Won,2019-10-22,2019-10-22,768.0,financial control,,0,True,False
y6512780,Closed Won,2019-10-23,2019-10-26,768.0,quality of delivery,,3,True,False
ltnxmg6x,Closed Won,2019-10-23,2019-11-17,360.0,operations,,25,True,False
q9av1qce,Closed Won,2019-10-23,2019-10-23,576.0,operations,,0,True,False
9qdo7lv3,Closed Won,2019-10-26,2019-03-06,324.0,operations,,-234,True,False
apb4b78n,Closed Won,2019-03-06,2019-07-06,360.0,quality of delivery,,122,True,False
sofmlvpv,Closed Lost,2019-04-06,2019-08-06,360.0,operations,no product fit,122,True,False
6urk46d4,Closed Lost,2019-10-21,2019-10-21,576.0,operations,lost to competitor,0,True,False
cu2oa423,Closed Lost,2019-10-21,2019-10-21,240.0,operations,no product fit,0,True,False
lmpnoqzx,Closed Won,2019-10-22,2019-10-22,768.0,,,0,True,True
v7mp74ir,Closed Won,2019-10-22,2019-10-22,768.0,quality of delivery,,0,True,False
6yo9jx41,Closed Won,2019-02-06,2019-02-06,360.0,quality of delivery,,0,True,True
q74wfpr8,Closed Lost,2019-10-21,2019-10-23,200.0,operations,no response,2,False,False
ou9kewet,Closed Won,2019-10-26,2019-10-26,240.0,operations,,0,True,True
,Closed Won,2019-03-06,2019-10-06,,,,214,False,False
,Closed Lost,2019-10-23,2019-10-23,300.0,operations,lost to competitor,0,True,False
p1hucp83,Closed Won,2019-10-24,2019-10-26,240.0,,,2,True,True
rp3m9exz,Closed Won,2019-10-23,2019-10-23,240.0,financial control,,0,True,True
aez2cm32,Closed Lost,2019-10-22,2019-10-23,360.0,operations,no response,1,True,True
9z80807f,Closed Lost,2019-10-26,2019-10-26,200.0,operations,lost to competitor,0,False,False
mz5yoa7b,Closed Lost,2019-04-06,2019-11-13,324.0,quality of delivery,no product fit,221,True,True
uhuzd581,Closed Won,2019-10-22,2019-10-22,240.0,operations,,0,True,True
9e2p93gz,Closed Lost,2019-10-23,2019-10-23,360.0,operations,no product fit,0,True,True
9seau0w9,Closed Won,2019-02-06,2019-11-23,0.0,operations,,290,True,True
his8fifi,Closed Won,2019-10-21,2019-10-23,1344.0,operations,,2,True,True
1sjx3unn,Closed Won,2019-10-21,2019-10-21,768.0,operations,,0,True,True
s9ntswzx,Closed Lost,2019-10-21,2019-10-26,240.0,operations,not target,5,True,True
9877tctd,Closed Won,2019-02-06,2019-02-06,768.0,operations,,0,True,False
3n3e8hdv,Closed Lost,2019-04-06,2019-04-06,324.0,financial control,no product fit,0,True,True
,Closed Lost,2019-10-24,2019-11-23,768.0,operations,no budget,30,True,True
93nk5cfr,Closed Lost,2019-02-06,2019-02-06,0.0,operations,lost to competitor,0,False,True
0wp1gitu,Closed Won,2019-10-22,2019-10-22,1344.0,operations,,0,True,True
wfyy7rm0,Closed Lost,2019-10-24,2019-10-26,360.0,operations,no response,2,True,True
2uquknqd,Closed Lost,2019-04-06,2019-09-06,0.0,operations,no product fit,153,False,True
,Closed Lost,2019-10-22,2019-10-26,960.0,quality of delivery,lost to competitor,4,True,False
u1lwesid,Closed Lost,2019-02-06,2019-11-25,768.0,quality of delivery,no response,292,True,True
5xf2up9g,Closed Won,2019-03-06,2019-04-06,120.0,operations,,31,True,False
i6sumkjs,Closed Won,2019-10-23,2019-10-23,1344.0,operations,,0,True,True
j2eq8e3c,Closed Won,2019-03-06,2019-08-06,300.0,operations,,153,True,False
nckovgpy,Closed Lost,2019-03-06,2019-11-10,120.0,financial control,not target,249,True,True
z6vm2oj0,Closed Lost,2019-03-06,2019-08-06,1344.0,operations,lost to competitor,153,True,False
ku0d51zu,Closed Lost,2019-02-06,2019-11-24,300.0,financial control,price,291,True,True
fixe5bs2,Closed Won,2019-10-21,2019-10-22,768.0,operations,,1,True,True
bew7247g,Closed Lost,2019-10-22,2019-10-26,300.0,quality of delivery,no response,4,True,True
,Closed Lost,2019-10-21,2019-11-25,,,no budget,35,False,False
prx1co1y,Closed Lost,2019-02-06,2019-11-18,200.0,financial control,lost to competitor,285,False,False
u0gwi56s,Closed Won,2019-04-06,2019-04-06,120.0,operations,,0,True,True
y8zlf473,Closed Won,2019-03-06,2019-03-06,360.0,operations,,0,True,True
cv8s180x,Closed Won,2019-10-22,2019-10-22,1008.0,operations,,0,True,True
uh8grsi7,Closed Won,2019-03-06,2019-03-06,240.0,financial control,,0,True,True
up552scj,Closed Won,2019-10-21,2019-10-21,768.0,financial control,,0,True,True
hr5tvz57,Closed Lost,2019-02-06,2019-11-25,576.0,quality of delivery,no response,292,True,False
9j241ix0,Closed Won,2019-10-23,2019-10-23,360.0,operations,,0,True,True
,Closed Lost,2019-10-26,2019-02-06,768.0,quality of delivery,price,-262,True,True
mucku6iy,Closed Lost,2019-03-06,2019-10-06,1008.0,operations,no response,214,True,False
pvvyx7ez,Closed Lost,2019-10-24,2019-10-26,324.0,,price,2,True,False
7lephgx0,Closed Lost,2019-10-26,2019-10-26,0.0,operations,no response,0,False,True
4iqoluly,Closed Won,2019-10-26,2019-07-06,120.0,financial control,,-112,True,False
vbwp7n50,Closed Won,2019-10-23,2019-10-23,324.0,operations,,0,True,True
qpeeca1e,Closed Lost,2019-03-06,2019-08-06,576.0,quality of delivery,lost to competitor,153,True,True
ojkeyouc,Closed Won,2019-10-21,2019-10-21,300.0,operations,,0,True,True
ib854e8l,Closed Lost,2019-10-23,2019-10-26,150.0,operations,lost to competitor,3,False,True
n29qqvoa,Closed Won,2019-10-23,2019-10-23,324.0,operations,,0,True,True
nkpvzyj9,Closed Won,2019-10-21,2019-07-06,120.0,quality of delivery,,-107,True,False
0rvo0ulw,Closed Won,2019-10-22,2019-10-23,768.0,operations,,1,True,True
fc58zovp,Closed Lost,2019-10-23,2019-10-23,0.0,financial control,not target,0,False,False
trog82at,Closed Won,2019-03-06,2019-03-06,300.0,quality of delivery,,0,True,True
na8ex9mr,Closed Won,2019-10-21,2019-10-21,1344.0,operations,,0,True,False
8jao2qzf,Closed Lost,2019-03-06,2019-11-13,45744.0,quality of delivery,price,252,True,False
0gv96doq,Closed Won,2019-10-22,2019-10-26,360.0,operations,,4,True,False
17b12ezk,Closed Won,2019-03-06,2019-03-06,360.0,operations,,0,True,True
c6accv26,Closed Won,2019-10-21,2019-10-21,576.0,operations,,0,True,True
fg670dyk,Closed Won,2019-04-06,2019-08-06,300.0,operations,,122,True,True
pc9dguue,Closed Lost,2019-10-26,2019-10-26,150.0,operations,price,0,False,True
xnqzpsi1,Closed Won,2019-03-06,2019-10-06,450.0,quality of delivery,,214,True,False
r34mab85,Closed Won,2019-02-06,2019-02-06,120.0,,,0,True,True
q9qe58za,Closed Lost,2019-04-06,2019-07-06,240.0,operations,no product fit,91,True,False
avfl1jx8,Closed Won,2019-10-21,2019-10-21,576.0,financial control,,0,True,True
t8yui6ck,Closed Won,2019-10-22,2019-10-22,120.0,operations,,0,True,True
ttde1a5w,Closed Won,2019-10-26,2019-02-06,360.0,operations,,-262,True,True
seyovvlc,Closed Won,2019-02-06,2019-02-06,960.0,quality of delivery,,0,True,False
yhbqwqla,Closed Won,2019-02-06,2019-02-06,576.0,quality of delivery,,0,True,True
e1b5yul9,Closed Won,2019-10-21,2019-10-21,240.0,quality of delivery,,0,True,False
,Closed Lost,2019-10-26,2019-04-06,150.0,financial control,no budget,-203,True,False
q3quug4o,Closed Won,2019-04-06,2019-04-06,360.0,,,0,True,True
e4811ys4,Closed Lost,2019-10-24,2019-10-26,360.0,operations,not target,2,True,True
0diwecqv,Closed Won,2019-10-26,2019-11-06,240.0,operations,,11,True,False
skygpwlr,Closed Won,2019-02-06,2019-02-06,240.0,financial control,,0,True,True
ztua81xv,Closed Won,2019-04-06,2019-04-06,1344.0,operations,,0,True,True
qnprygng,Closed Won,2019-10-21,2019-10-21,960.0,financial control,,0,True,False
2ixmbjea,Closed Won,2019-10-22,2019-10-22,150.0,financial control,,0,True,True
of729308,Closed Won,2019-10-26,2019-11-09,576.0,,,14,True,True
2aviz5va,Closed Won,2019-10-26,2019-10-26,240.0,operations,,0,True,True
b9653j7q,Closed Won,2019-10-22,2019-10-26,150.0,operations,,4,True,True
f161m0hi,Closed Lost,2018-12-16,2018-12-19,200.0,operations,lost to competitor,3,False,True
ym1mxr90,Closed Won,2018-12-16,2018-12-18,360.0,financial control,,2,True,True
3avifbzn,Closed Lost,2018-12-16,2018-12-17,720.0,operations,price,1,True,True
xx0egmln,Closed Lost,2018-12-16,2018-12-18,960.0,operations,no response,2,True,True
xv4l8rhm,Closed Won,2018-12-16,2018-12-19,720.0,,,3,True,True
,Closed Lost,2018-12-16,2018-12-16,1008.0,operations,lost to competitor,0,True,False
3n2c379i,Closed Won,2018-12-16,2018-12-17,240.0,,,1,True,True
,Closed Lost,2018-12-16,2019-01-26,240.0,operations,lost to competitor,41,False,False
gdpt0arj,Closed Won,2018-12-16,2018-12-22,300.0,operations,,6,True,True
185ji3ne,Closed Won,2018-12-17,2018-12-17,360.0,operations,,0,True,True
,Closed Lost,2019-03-27,2019-01-08,150.0,operations,no product fit,-78,False,False
p59gzsgn,Closed Won,2019-03-27,2019-03-27,768.0,,,0,True,False
,Closed Lost,2019-03-27,2019-01-09,200.0,operations,not target,-77,False,True
ng1qsgwj,Closed Lost,2019-03-27,2019-03-27,180.0,operations,price,0,False,False
uymluh61,Closed Lost,2019-03-27,2018-12-15,360.0,quality of delivery,no response,-102,True,False
plqn0gp9,Closed Won,2019-03-27,2019-03-27,1344.0,operations,,0,True,True
veead8vb,Closed Won,2019-01-09,2019-01-12,360.0,quality of delivery,,3,True,False
o26r2dsw,Closed Lost,2019-01-09,2019-01-22,1344.0,operations,no response,13,False,False
ejvnj8b5,Closed Won,2019-01-09,2019-01-09,240.0,operations,,0,True,False
1zgtp62l,Closed Lost,2019-01-09,2019-02-09,576.0,operations,lost to competitor,31,True,False
9dmf0al9,Closed Lost,2019-01-09,2019-01-09,200.0,operations,lost to competitor,0,False,True
,Closed Lost,2019-01-09,2019-01-26,768.0,operations,no response,17,False,True
0sehtwhi,Closed Won,2019-01-09,2019-01-15,240.0,operations,,6,True,True
j075ja35,Closed Lost,2019-01-09,2019-01-09,150.0,operations,lost to competitor,0,True,True
ocf0qmyl,Closed Won,2018-12-28,2019-02-25,240.0,operations,,59,True,True
bvho4h5k,Closed Lost,2018-12-28,2019-02-13,240.0,financial control,no response,47,False,False
158o07ev,Closed Won,2018-12-28,2018-12-28,1344.0,quality of delivery,,0,True,False
mhbynj3x,Closed Lost,2018-12-28,2019-01-28,768.0,operations,no budget,31,True,False
0s7etuba,Closed Won,2018-12-28,2019-06-27,450.0,operations,,181,True,True
tiw7q50m,Closed Won,2018-12-28,2018-12-28,240.0,operations,,0,True,True
skdyyn7g,Closed Won,2019-10-28,2019-10-28,576.0,operations,,0,True,False
0799hn7a,Closed Won,2019-10-28,2019-10-28,240.0,operations,,0,True,True
cc042pe4,Closed Won,2019-10-28,2019-02-09,360.0,operations,,-261,True,True
q0s87ib4,Closed Won,2019-02-09,2019-02-10,240.0,,,1,True,True
bnn7sdk2,Closed Won,2019-02-20,2019-02-20,300.0,operations,,0,True,False
5pyzdvs1,Closed Won,2019-02-20,2019-02-23,960.0,quality of delivery,,3,True,False
bs2akhzr,Closed Lost,2019-01-16,2019-01-19,768.0,financial control,price,3,True,False
axv1qzzs,Closed Lost,2019-01-16,2019-01-16,150.0,operations,price,0,True,False
7bnpol8m,Closed Lost,2019-01-16,2019-01-16,768.0,operations,lost to competitor,0,False,False
rvfus4tz,Closed Lost,2019-01-16,2019-01-26,768.0,operations,lost to competitor,10,True,False
ksxhazo2,Closed Won,2019-01-16,2019-01-16,1350.0,operations,,0,True,True
,Closed Won,2019-01-16,2019-01-22,450.0,operations,,6,True,True
7itgcn7n,Closed Lost,2019-01-16,2019-01-26,768.0,operations,no response,10,True,False
,Closed Lost,2018-02-04,2018-02-04,768.0,operations,price,0,False,False
kbm303yl,Closed Won,2018-02-04,2018-09-08,240.0,operations,,216,True,False
hy1t1mr2,Closed Won,2018-02-04,2018-02-04,768.0,operations,,0,True,True
lmyoqk0e,Closed Won,2018-02-04,2018-02-04,240.0,financial control,,0,True,True
,Closed Lost,2018-03-04,2018-03-04,200.0,quality of delivery,lost to competitor,0,False,False
sqfwokx0,Closed Lost,2018-09-10,2018-09-11,200.0,operations,no response,1,False,True
7wdgqm8n,Closed Won,2018-09-10,2018-09-10,300.0,operations,,0,True,True
l5akjvkd,Closed Lost,2018-09-10,2018-11-13,200.0,operations,lost to competitor,64,False,False
2536v8ke,Closed Won,2018-09-10,2018-09-19,240.0,operations,,9,True,False
,Closed Lost,2018-09-24,2018-05-05,1008.0,quality of delivery,price,-142,False,False
9udi2e83,Closed Lost,2018-09-24,2018-09-25,200.0,operations,no response,1,False,True
edrj8as4,Closed Won,2018-09-24,2018-09-25,150.0,operations,,1,True,True
qlrbuq75,Closed Won,2018-09-24,2018-01-05,240.0,operations,,-262,True,True
s5rju1u7,Closed Lost,2018-09-25,2019-01-09,240.0,operations,not target,106,True,True
mkhqtkg9,Closed Won,2018-09-25,2018-09-25,960.0,financial control,,0,True,True
p2hffe38,Closed Lost,2018-09-25,2018-10-24,768.0,quality of delivery,no response,29,True,True
nisgrftp,Closed Won,2018-09-25,2018-09-25,1500.0,quality of delivery,,0,True,True
,Closed Lost,2018-09-25,2018-09-25,200.0,operations,price,0,False,True
pl5esi3y,Closed Lost,2018-09-25,2018-09-25,1008.0,operations,no response,0,True,False
xivwgyhc,Closed Lost,2018-10-08,2018-10-15,240.0,quality of delivery,not target,7,True,True
59t5xati,Closed Won,2018-10-08,2018-10-08,768.0,operations,,0,True,True
gpi3jt6a,Closed Won,2018-10-08,2018-10-08,768.0,,,0,True,True
r67wgmfb,Closed Won,2018-10-08,2018-10-09,324.0,financial control,,1,True,False
k6d5wfrj,Closed Lost,2018-10-20,2018-12-25,324.0,operations,no response,66,False,True
wwm0k8go,Closed Won,2018-10-20,2018-02-06,360.0,operations,,-256,True,True
pl1od5o6,Closed Lost,2018-10-21,2018-03-06,768.0,financial control,lost to competitor,-229,True,False
ict1sx4o,Closed Won,2018-10-21,2018-10-21,240.0,operations,,0,True,True
387283th,Closed Won,2018-10-21,2018-10-21,240.0,operations,,0,True,False
qlambbtw,Closed Won,2018-10-21,2018-12-08,450.0,financial control,,48,True,True
ssjholxd,Closed Lost,2018-10-21,2018-11-24,200.0,operations,not target,34,False,False
,Closed Lost,2018-10-21,2018-10-24,768.0,operations,lost to competitor,3,True,False
c22jgae0,Closed Won,2018-04-06,2018-04-06,360.0,operations,,0,True,True
tkc85ljs,Closed Won,2018-04-06,2018-05-06,960.0,operations,,30,True,True
n3e2exd1,Closed Lost,2018-04-06,2018-12-25,1008.0,financial control,no response,263,False,True
t2c9i5xq,Closed Won,2018-04-06,2018-05-06,760.0,quality of delivery,,30,True,True
qztgfo8w,Closed Won,2018-04-06,2018-04-06,1008.0,quality of delivery,,0,True,True
kje13ew7,Closed Won,2018-04-06,2018-11-06,760.0,financial control,,214,True,True
0k1w51h3,Closed Lost,2018-11-10,2018-11-10,200.0,financial control,no response,0,False,True
x0w2fbwk,Closed Won,2018-11-10,2018-11-10,1344.0,operations,,0,True,True
15p05xgl,Closed Lost,2018-11-10,2018-12-25,768.0,operations,no response,45,False,False
,Closed Lost,2018-11-10,2018-11-10,720.0,financial control,no product fit,0,True,False
,Closed Lost,2018-11-10,2018-11-24,360.0,operations,lost to competitor,14,False,True
pel6lgvy,Closed Lost,2018-11-11,2018-11-11,324.0,operations,lost to competitor,0,False,True
i76yiicy,Closed Won,2018-11-11,2018-11-12,240.0,operations,,1,True,True
1f16zkgo,Closed Lost,2018-11-20,2018-12-25,1344.0,financial control,no response,35,False,False
p67ouxbi,Closed Lost,2018-11-20,2018-11-21,360.0,operations,lost to competitor,1,True,False
cw2nrn5z,Closed Won,2018-11-20,2018-11-20,1344.0,operations,,0,True,True
hwegir4z,Closed Won,2018-11-21,2018-11-21,768.0,operations,,0,True,True
zofx4vu6,Closed Lost,2018-11-21,2018-11-25,768.0,operations,not target,4,False,True
4ityuvsd,Closed Won,2018-11-21,2018-11-21,768.0,operations,,0,True,True
spuhastm,Closed Won,2018-11-21,2018-11-21,960.0,operations,,0,True,False
jqkrk8qk,Closed Lost,2018-11-21,2018-11-24,200.0,operations,lost to competitor,3,False,True
bx63eynm,Closed Lost,2018-11-21,2018-12-17,200.0,operations,no budget,26,False,True
i9gmzta5,Closed Won,2018-09-07,2018-10-07,150.0,quality of delivery,,30,True,False
,Closed Lost,2018-09-07,2018-12-26,960.0,quality of delivery,no response,110,True,True
a9up4atd,Closed Lost,2018-09-07,2019-01-08,300.0,operations,no response,123,False,True
bpb3uuyc,Closed Lost,2018-09-07,2018-12-26,768.0,operations,no response,110,False,True
iixtafdl,Closed Lost,2018-09-07,2019-01-26,200.0,financial control,no product fit,141,True,False
,Closed Lost,2018-09-07,2018-12-17,200.0,financial control,no response,101,False,True
d9j0mu4v,Closed Won,2018-10-07,2018-10-07,240.0,financial control,,0,True,False
7j1lpinh,Closed Won,2018-12-17,2018-12-17,360.0,financial control,,0,True,True
veag8o3l,Closed Won,2018-12-17,2018-12-17,324.0,operations,,0,True,True
st96is00,Closed Won,2018-12-17,2018-12-17,768.0,operations,,0,True,True
10sqdkwf,Closed Lost,2018-12-17,2019-01-26,1344.0,financial control,no response,40,True,False
,Closed Lost,2018-12-17,2018-12-17,150.0,financial control,lost to competitor,0,True,True
t6a8owub,Closed Won,2018-12-17,2018-12-18,240.0,operations,,1,True,True
06a6um89,Closed Won,2018-12-17,2018-12-22,768.0,quality of delivery,,5,True,False
0ypvlzbf,Closed Won,2018-12-17,2018-12-17,768.0,,,0,True,True
z7wcjgem,Closed Won,2019-03-27,2019-03-27,1344.0,operations,,0,True,False
8ted40dj,Closed Won,2019-04-26,2019-04-26,240.0,operations,,0,True,False
yp2dq5gm,Closed Won,2019-04-26,2019-06-26,1344.0,quality of delivery,,61,True,False
525m3vbw,Closed Won,2019-04-26,2019-04-26,768.0,operations,,0,True,True
lcy7lr4t,Closed Won,2019-04-26,2019-04-26,600.0,financial control,,0,True,False
fennseuq,Closed Won,2019-04-26,2019-01-26,150.0,operations,,-90,True,True
qld5ntfi,Closed Lost,2019-04-26,2019-01-14,324.0,operations,no product fit,-102,False,True
actfdaol,Closed Lost,2019-04-26,2019-06-26,300.0,operations,no response,61,False,False
,Closed Lost,2019-01-16,2019-01-21,200.0,operations,no response,5,False,False
3k9bvndb,Closed Won,2019-01-16,2019-01-16,240.0,operations,,0,True,True
az5iewgu,Closed Lost,2019-01-16,2019-01-23,360.0,operations,no product fit,7,True,True
rj3smdzq,Closed Lost,2019-01-16,2019-01-26,300.0,operations,no response,10,False,False
4i46futo,Closed Won,2019-01-16,2019-01-16,1344.0,operations,,0,True,False
8c247hul,Closed Won,2019-01-16,2019-01-16,768.0,,,0,True,True
f8xhvqd0,Closed Won,2019-01-16,2019-01-21,768.0,operations,,5,True,True
jouz7d7a,Closed Lost,2018-12-28,2019-02-23,360.0,financial control,lost to competitor,57,True,True
g06m67ad,Closed Won,2018-12-28,2018-12-28,360.0,operations,,0,True,False
5y2z0vhz,Closed Won,2019-02-09,2019-02-09,1344.0,operations,,0,True,False
eckix7wm,Closed Won,2019-02-09,2019-03-18,300.0,operations,,37,True,True
m7s0uyn3,Closed Won,2019-02-09,2019-02-09,768.0,operations,,0,True,True
a1rbwcz5,Closed Lost,2019-02-09,2019-02-11,1344.0,quality of delivery,lost to competitor,2,True,True
hy8t7cc9,Closed Won,2019-02-09,2019-03-31,360.0,quality of delivery,,50,True,False
dl8vew88,Closed Won,2019-02-09,2019-02-09,360.0,operations,,0,True,True
3bt73qox,Closed Won,2019-02-09,2019-02-09,240.0,quality of delivery,,0,True,False
1h42x6jm,Closed Won,2018-12-29,2018-12-29,600.0,operations,,0,False,True
srx7lgd7,Closed Lost,2018-12-29,2019-01-29,768.0,operations,not target,31,True,True
3qcn45og,Closed Lost,2018-07-24,2018-07-26,360.0,quality of delivery,no response,2,True,True
zjlp9b5j,Closed Won,2018-07-24,2018-07-24,960.0,operations,,0,True,True
qqdllbnf,Closed Won,2018-07-24,2018-07-24,150.0,operations,,0,True,True
p4voeifi,Closed Won,2018-07-24,2018-07-25,150.0,operations,,1,True,True
temaa3tj,Closed Lost,2018-07-24,2018-09-03,360.0,financial control,lost to competitor,41,True,True
5zumx85d,Closed Lost,2018-07-24,2018-07-25,150.0,operations,lost to competitor,1,False,True
0ij22rz8,Closed Won,2018-07-24,2018-07-25,240.0,,,1,True,True
wln8cxlh,Closed Won,2018-07-24,2018-07-24,240.0,operations,,0,True,True
xm8j7ocn,Closed Won,2018-07-24,2018-07-25,32396.0,operations,,1,True,True
,Closed Lost,2018-07-24,2018-07-26,200.0,operations,not target,2,True,True
x9da1kin,Closed Lost,2018-07-24,2018-07-24,200.0,operations,no budget,0,False,False
,Closed Lost,2018-07-24,2018-09-16,1680.0,operations,no response,54,True,False
h4qryeyk,Closed Won,2018-07-25,2018-07-25,960.0,quality of delivery,,0,True,True
zivdy57d,Closed Lost,2018-03-04,2018-11-11,768.0,operations,not target,252,True,False
cigj2w1v,Closed Lost,2018-03-04,2018-03-04,150.0,operations,no product fit,0,False,True
,Closed Lost,2018-03-04,2018-09-16,360.0,financial control,no response,196,False,True
j3pknkt8,Closed Lost,2018-03-04,2018-09-08,324.0,financial control,not target,188,True,True
5oe3jpec,Closed Lost,2018-03-04,2018-12-26,324.0,operations,no response,297,False,False
vlv4tmlu,Closed Won,2018-03-04,2018-09-12,450.0,operations,,192,True,True
jxdgoa0y,Closed Won,2018-03-04,2018-03-04,768.0,operations,,0,True,False
,Closed Lost,2018-03-04,2018-09-22,150.0,operations,price,202,False,True
sszi1yth,Closed Won,2018-09-10,2018-09-10,360.0,operations,,0,True,True
y9fn5jwf,Closed Lost,2018-09-10,2018-11-19,14876.0,operations,not target,70,True,True
ypf5ndh7,Closed Won,2018-09-10,2018-09-10,324.0,operations,,0,True,True
95pgsk6u,Closed Won,2018-09-10,2018-09-10,360.0,operations,,0,True,True
iv6pvobb,Closed Lost,2018-09-10,2018-09-24,600.0,quality of delivery,no response,14,False,True
g6d13xa1,Closed Won,2018-09-10,2018-09-10,768.0,operations,,0,True,True
m4qct192,Closed Lost,2018-09-11,2019-09-26,240.0,financial control,lost to competitor,380,True,False
nacmme10,Closed Lost,2018-09-11,2018-09-12,240.0,financial control,no budget,1,True,False
whf7mrq2,Closed Lost,2018-09-11,2018-09-12,200.0,operations,price,1,True,False
,Closed Lost,2018-09-11,2018-12-26,324.0,operations,lost to competitor,106,False,False
cgc39a3v,Closed Won,2018-09-25,2018-09-25,150.0,financial control,not target,0,True,False
aqq1n39g,Closed Won,2018-09-25,2018-09-25,1344.0,quality of delivery,,0,True,True
1lwrfjjg,Closed Won,2018-01-05,2018-06-05,240.0,operations,,151,True,False
a4eydz1k,Closed Lost,2018-10-08,2018-11-06,360.0,quality of delivery,not target,29,True,True
8wt553ny,Closed Won,2018-10-08,2018-10-08,360.0,operations,,0,True,True
9abbviur,Closed Won,2018-10-08,2018-10-08,240.0,quality of delivery,,0,True,True
6md3o1m1,Closed Won,2018-10-08,2018-10-08,324.0,quality of delivery,,0,True,True
,Closed Lost,2018-10-08,2018-11-25,200.0,operations,no response,48,False,True
u097lsv2,Closed Won,2018-10-08,2018-10-10,240.0,operations,,2,True,True
,Closed Lost,2018-10-08,2018-11-25,200.0,,no response,48,False,True
2dn0fab8,Closed Lost,2018-10-08,2018-10-08,200.0,,no product fit,0,False,True
6rrnvx29,Closed Lost,2018-10-08,2018-10-16,150.0,operations,price,8,True,False
h9atflki,Closed Won,2018-10-21,2018-10-21,240.0,financial control,,0,True,True
g9vh41wt,Closed Won,2018-10-21,2018-10-21,240.0,operations,,0,True,False
,Closed Lost,2018-10-21,2018-11-25,200.0,,price,35,False,False
unf68jj1,Closed Won,2018-10-21,2018-10-21,768.0,operations,,0,True,True
sz9s5tv1,Closed Won,2018-10-21,2018-02-06,300.0,quality of delivery,,-257,True,True
5faa4dlw,Closed Won,2018-10-21,2018-10-21,576.0,quality of delivery,,0,True,False
vtx1azw1,Closed Won,2018-10-21,2018-10-21,1344.0,operations,,0,True,True
lmtb0cpk,Closed Won,2018-04-06,2019-02-24,240.0,financial control,,324,True,True
,Closed Lost,2018-05-06,2018-08-06,768.0,operations,lost to competitor,92,True,False
p30p35hk,Closed Lost,2018-05-06,2018-11-24,240.0,operations,no response,202,False,True
gnxeytf3,Closed Lost,2018-05-06,2018-08-06,240.0,operations,lost to competitor,92,True,True
,Closed Lost,2018-05-06,2018-11-25,150.0,operations,lost to competitor,203,False,False
qdtyg21v,Closed Won,2018-05-06,2018-12-06,150.0,operations,,214,True,False
9rd081i1,Closed Won,2018-05-06,2018-05-06,360.0,operations,,0,True,True
k3pc5brm,Closed Won,2018-05-06,2018-05-06,150.0,operations,,0,True,True
yrqbjyyq,Closed Won,2018-05-06,2018-05-06,768.0,financial control,,0,True,True
3prkhoss,Closed Lost,2018-11-11,2018-11-13,768.0,operations,lost to competitor,2,True,True
bq33ntu0,Closed Won,2018-11-11,2018-11-14,960.0,operations,,3,True,True
,Closed Lost,2018-11-11,2018-11-24,200.0,quality of delivery,price,13,False,False
4m6zavsg,Closed Won,2018-11-11,2018-11-11,450.0,operations,,0,True,False
531eigit,Closed Lost,2018-11-11,2018-12-25,240.0,financial control,no response,44,False,True
,Closed Lost,2018-11-11,2018-11-11,200.0,operations,price,0,False,True
2p5slxly,Closed Won,2018-11-11,2018-11-11,360.0,financial control,,0,True,False
,Closed Lost,2018-11-11,2018-11-24,768.0,quality of delivery,no response,13,False,True
wb86q0af,Closed Lost,2018-11-21,2018-11-21,150.0,financial control,no budget,0,True,False
hwp6b25f,Closed Won,2018-11-21,2018-12-12,360.0,,,21,True,True
xilsb2q5,Closed Won,2018-11-21,2018-11-21,768.0,operations,,0,True,True
,Closed Lost,2018-11-21,2018-12-17,200.0,operations,no response,26,False,False
oobv9p2r,Closed Won,2018-10-07,2018-12-08,240.0,quality of delivery,,62,True,False
rwi79km9,Closed Won,2018-10-07,2018-12-15,360.0,operations,,69,True,True
kp47masr,Closed Lost,2018-10-07,2018-12-18,300.0,operations,price,72,False,True
nlox3m1e,Closed Won,2018-10-07,2018-12-26,960.0,operations,,80,False,False
zicayiv6,Closed Won,2018-10-07,2018-10-07,450.0,operations,,0,True,True
ejwjd1ic,Closed Lost,2018-10-07,2018-12-08,360.0,operations,no budget,62,True,True
qutw4wau,Closed Won,2018-12-17,2018-12-17,150.0,,,0,True,True
hevw39yh,Closed Lost,2018-12-17,2019-01-26,200.0,,no response,40,True,False
b6nhfwja,Closed Won,2018-12-17,2018-12-19,150.0,financial control,,2,True,False
w9e5vgj4,Closed Won,2018-12-17,2018-12-17,240.0,financial control,,0,True,False
2xft81l1,Closed Won,2018-08-01,2018-05-08,768.0,financial control,,-85,True,False
vo3k8t1a,Closed Lost,2018-12-18,2018-12-18,300.0,operations,no response,0,False,True
,Closed Lost,2018-12-18,2018-12-22,768.0,operations,lost to competitor,4,True,True
ok89ei19,Closed Won,2018-12-18,2018-12-18,768.0,financial control,,0,True,True
il1jcvf4,Closed Won,2018-12-18,2018-12-18,960.0,operations,,0,True,True
u5d22k1z,Closed Won,2019-04-26,2019-04-26,324.0,operations,,0,True,True
