status,price,pain,duration,has_discount_code,was_corporate_event,lead_has_city,lead_has_acquisition_campaign,lead_source,duration_created,price_isnull,pain_isnull,lead_has_city_isnull,lead_has_acquisition_campaign_isnull,lead_source_isnull,duration_created_isnull
Closed Won,360.0,quality of delivery,0,True,True,True,True,Outbound,0.0,False,False,False,False,False,False
Closed Lost,200.0,operations,2,False,False,False,True,Outbound,6.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,False,True,Inbound,1.0,False,False,False,False,False,False
Closed Won,,,214,False,False,,,,,True,True,True,True,True,True
Closed Lost,300.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Won,240.0,,2,True,True,False,False,Outbound,1.0,False,True,False,False,False,False
Closed Won,240.0,financial control,0,True,True,False,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,360.0,operations,1,True,True,False,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,200.0,operations,0,False,False,True,True,Outbound,0.0,False,False,False,False,False,False
Closed Lost,324.0,quality of delivery,221,True,True,True,True,Outbound,-202.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,False,True,Outbound,5.0,False,False,False,False,False,False
Closed Lost,360.0,operations,0,True,True,True,False,Outbound,1.0,False,False,False,False,False,False
Closed Won,0.0,operations,290,True,True,False,True,Outbound,-245.0,False,False,False,False,False,False
Closed Won,1344.0,operations,2,True,True,True,False,Inbound,32.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,True,Outbound,-45.0,False,False,False,False,False,False
Closed Lost,240.0,operations,5,True,True,False,False,Outbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,324.0,financial control,0,True,True,False,True,Outbound,-202.0,False,False,False,False,False,False
Closed Lost,768.0,operations,30,True,True,,,,,False,False,True,True,True,True
Closed Lost,0.0,operations,0,False,True,True,True,Outbound,0.0,False,False,False,False,False,False
Closed Won,1344.0,operations,0,True,True,False,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,360.0,operations,2,True,True,True,True,Inbound,0.0,False,False,False,False,False,False
Closed Lost,0.0,operations,153,False,True,False,True,Outbound,31.0,False,False,False,False,False,False
Closed Lost,960.0,quality of delivery,4,True,False,,,,,False,False,True,True,True,True
Closed Lost,768.0,quality of delivery,292,True,True,True,True,Inbound,-261.0,False,False,False,False,False,False
Closed Won,120.0,operations,31,True,False,True,True,Outbound,28.0,False,False,False,False,False,False
Closed Won,1344.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,300.0,operations,153,True,False,,,,,False,False,True,True,True,True
Closed Lost,120.0,financial control,249,True,True,True,True,Inbound,28.0,False,False,False,False,False,False
Closed Lost,1344.0,operations,153,True,False,False,True,Inbound,59.0,False,False,False,False,False,False
Closed Lost,300.0,financial control,291,True,True,True,False,Outbound,31.0,False,False,False,False,False,False
Closed Won,768.0,operations,1,True,True,True,True,Inbound,1.0,False,False,False,False,False,False
Closed Lost,300.0,quality of delivery,4,True,True,True,True,Inbound,4.0,False,False,False,False,False,False
Closed Lost,,,35,False,False,,,,,True,True,True,True,True,True
Closed Lost,200.0,financial control,285,False,False,False,True,Outbound,-260.0,False,False,False,False,False,False
Closed Won,120.0,operations,0,True,True,False,True,Outbound,31.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,True,True,Outbound,28.0,False,False,False,False,False,False
Closed Won,1008.0,operations,0,True,True,False,False,Outbound,0.0,False,False,False,False,False,False
Closed Won,240.0,financial control,0,True,True,True,True,Outbound,28.0,False,False,False,False,False,False
Closed Won,768.0,financial control,0,True,True,True,True,Outbound,0.0,False,False,False,False,False,False
Closed Lost,576.0,quality of delivery,292,True,False,True,True,Inbound,-198.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,True,False,Outbound,15.0,False,False,False,False,False,False
Closed Lost,768.0,quality of delivery,-262,True,True,,,,,False,False,True,True,True,True
Closed Lost,1008.0,operations,214,True,False,False,True,Inbound,0.0,False,False,False,False,False,False
Closed Lost,324.0,,2,True,False,True,True,Inbound,0.0,False,True,False,False,False,False
Closed Lost,0.0,operations,0,False,True,True,True,Outbound,3.0,False,False,False,False,False,False
Closed Won,120.0,financial control,-112,True,False,True,False,Inbound,221.0,False,False,False,False,False,False
Closed Won,324.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,576.0,quality of delivery,153,True,True,False,True,Inbound,59.0,False,False,False,False,False,False
Closed Won,300.0,operations,0,True,True,True,True,Inbound,9.0,False,False,False,False,False,False
Closed Lost,150.0,operations,3,False,True,True,True,Outbound,4.0,False,False,False,False,False,False
Closed Won,324.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,120.0,quality of delivery,-107,True,False,False,False,Outbound,5.0,False,False,False,False,False,False
Closed Won,768.0,operations,1,True,True,True,True,Inbound,0.0,False,False,False,False,False,False
Closed Lost,0.0,financial control,0,False,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,300.0,quality of delivery,0,True,True,,,,,False,False,True,True,True,True
Closed Won,1344.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,45744.0,quality of delivery,252,True,False,False,True,Outbound,-231.0,False,False,False,False,False,False
Closed Won,360.0,operations,4,True,False,False,True,Outbound,2.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,576.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,300.0,operations,122,True,True,True,True,Outbound,-200.0,False,False,False,False,False,False
Closed Lost,150.0,operations,0,False,True,True,False,Outbound,3.0,False,False,False,False,False,False
Closed Won,450.0,quality of delivery,214,True,False,False,False,Outbound,-226.0,False,False,False,False,False,False
Closed Won,120.0,,0,True,True,False,True,Inbound,0.0,False,True,False,False,False,False
Closed Lost,240.0,operations,91,True,False,True,True,Inbound,-90.0,False,False,False,False,False,False
Closed Won,576.0,financial control,0,True,True,True,True,Outbound,3.0,False,False,False,False,False,False
Closed Won,120.0,operations,0,True,True,True,True,Inbound,2.0,False,False,False,False,False,False
Closed Won,360.0,operations,-262,True,True,True,True,Outbound,0.0,False,False,False,False,False,False
Closed Won,960.0,quality of delivery,0,True,False,True,True,Outbound,-246.0,False,False,False,False,False,False
Closed Won,576.0,quality of delivery,0,True,True,True,True,Inbound,-257.0,False,False,False,False,False,False
Closed Won,240.0,quality of delivery,0,True,False,False,True,Outbound,-45.0,False,False,False,False,False,False
Closed Lost,150.0,financial control,-203,True,False,,,,,False,False,True,True,True,True
Closed Won,360.0,,0,True,True,False,True,Inbound,59.0,False,True,False,False,False,False
Closed Lost,360.0,operations,2,True,True,False,True,Outbound,1.0,False,False,False,False,False,False
Closed Won,240.0,operations,11,True,False,False,False,Outbound,92.0,False,False,False,False,False,False
Closed Won,240.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Won,1344.0,operations,0,True,True,True,False,Inbound,31.0,False,False,False,False,False,False
Closed Won,960.0,financial control,0,True,False,False,True,Outbound,12.0,False,False,False,False,False,False
Closed Won,150.0,financial control,0,True,True,True,True,Inbound,0.0,False,False,False,False,False,False
Closed Won,576.0,,14,True,True,,,,,False,True,True,True,True,True
Closed Won,240.0,operations,0,True,True,False,False,Outbound,51.0,False,False,False,False,False,False
Closed Won,150.0,operations,4,True,True,True,True,Inbound,2.0,False,False,False,False,False,False
Closed Lost,200.0,operations,3,False,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,360.0,financial control,2,True,True,,,,,False,False,True,True,True,True
Closed Lost,720.0,operations,1,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,960.0,operations,2,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,720.0,,3,True,True,,,,,False,True,True,True,True,True
Closed Lost,1008.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Won,240.0,,1,True,True,True,False,Inbound,4.0,False,True,False,False,False,False
Closed Lost,240.0,operations,41,False,False,,,,,False,False,True,True,True,True
Closed Won,300.0,operations,6,True,True,True,False,Inbound,7.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,150.0,operations,-78,False,False,,,,,False,False,True,True,True,True
Closed Won,768.0,,0,True,False,,,,,False,True,True,True,True,True
Closed Lost,200.0,operations,-77,False,True,,,,,False,False,True,True,True,True
Closed Lost,180.0,operations,0,False,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,360.0,quality of delivery,-102,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,1344.0,operations,0,True,True,False,False,Inbound,31.0,False,False,False,False,False,False
Closed Won,360.0,quality of delivery,3,True,False,False,False,Inbound,-291.0,False,False,False,False,False,False
Closed Lost,1344.0,operations,13,False,False,True,False,Inbound,-321.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,576.0,operations,31,True,False,True,False,Inbound,-291.0,False,False,False,False,False,False
Closed Lost,200.0,operations,0,False,True,True,False,Inbound,-321.0,False,False,False,False,False,False
Closed Lost,768.0,operations,17,False,True,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,6,True,True,False,False,Inbound,-260.0,False,False,False,False,False,False
Closed Lost,150.0,operations,0,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,240.0,operations,59,True,True,True,False,Inbound,-28.0,False,False,False,False,False,False
Closed Lost,240.0,financial control,47,False,False,True,False,Inbound,-28.0,False,False,False,False,False,False
Closed Won,1344.0,quality of delivery,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,768.0,operations,31,True,False,True,False,Inbound,-26.0,False,False,False,False,False,False
Closed Won,450.0,operations,181,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,576.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,True,False,False,Inbound,123.0,False,False,False,False,False,False
Closed Won,360.0,operations,-261,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,,1,True,True,True,False,Inbound,-200.0,False,True,False,False,False,False
Closed Won,300.0,operations,0,True,False,True,False,Inbound,4.0,False,False,False,False,False,False
Closed Won,960.0,quality of delivery,3,True,False,,,,,False,False,True,True,True,True
Closed Lost,768.0,financial control,3,True,False,True,False,Inbound,5.0,False,False,False,False,False,False
Closed Lost,150.0,operations,0,True,False,False,False,Inbound,3.0,False,False,False,False,False,False
Closed Lost,768.0,operations,0,False,False,True,False,Inbound,345.0,False,False,False,False,False,False
Closed Lost,768.0,operations,10,True,False,False,False,Inbound,4.0,False,False,False,False,False,False
Closed Won,1350.0,operations,0,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,450.0,operations,6,True,True,,,,,False,False,True,True,True,True
Closed Lost,768.0,operations,10,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,768.0,operations,0,False,False,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,216,True,False,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,0,True,True,True,False,Outbound,0.0,False,False,False,False,False,False
Closed Won,240.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,quality of delivery,0,False,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,1,False,True,True,False,Inbound,6.0,False,False,False,False,False,False
Closed Won,300.0,operations,0,True,True,True,False,Outbound,1.0,False,False,False,False,False,False
Closed Lost,200.0,operations,64,False,False,True,False,Inbound,-24.0,False,False,False,False,False,False
Closed Won,240.0,operations,9,True,False,True,False,Outbound,2.0,False,False,False,False,False,False
Closed Lost,1008.0,quality of delivery,-142,False,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,1,False,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,150.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,-262,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,240.0,operations,106,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,960.0,financial control,0,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,768.0,quality of delivery,29,True,True,True,False,Inbound,13.0,False,False,False,False,False,False
Closed Won,1500.0,quality of delivery,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,200.0,operations,0,False,True,,,,,False,False,True,True,True,True
Closed Lost,1008.0,operations,0,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,240.0,quality of delivery,7,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,,0,True,True,True,False,Inbound,28.0,False,True,False,False,False,False
Closed Won,324.0,financial control,1,True,False,True,False,Inbound,22.0,False,False,False,False,False,False
Closed Lost,324.0,operations,66,False,True,True,False,Inbound,3.0,False,False,False,False,False,False
Closed Won,360.0,operations,-256,True,True,True,False,Inbound,4.0,False,False,False,False,False,False
Closed Lost,768.0,financial control,-229,True,False,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,True,True,False,Inbound,9.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,False,True,False,Inbound,4.0,False,False,False,False,False,False
Closed Won,450.0,financial control,48,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,34,False,False,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,768.0,operations,3,True,False,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,0,True,True,True,False,Inbound,59.0,False,False,False,False,False,False
Closed Won,960.0,operations,30,True,True,True,False,Inbound,31.0,False,False,False,False,False,False
Closed Lost,1008.0,financial control,263,False,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,760.0,quality of delivery,30,True,True,,,,,False,False,True,True,True,True
Closed Won,1008.0,quality of delivery,0,True,True,True,False,Inbound,90.0,False,False,False,False,False,False
Closed Won,760.0,financial control,214,True,True,True,False,Inbound,-214.0,False,False,False,False,False,False
Closed Lost,200.0,financial control,0,False,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,1344.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,768.0,operations,45,False,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,720.0,financial control,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,14,False,True,,,,,False,False,True,True,True,True
Closed Lost,324.0,operations,0,False,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,240.0,operations,1,True,True,True,False,Inbound,278.0,False,False,False,False,False,False
Closed Lost,1344.0,financial control,35,False,False,True,False,Inbound,4.0,False,False,False,False,False,False
Closed Lost,360.0,operations,1,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,1344.0,operations,0,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,False,False,Inbound,9.0,False,False,False,False,False,False
Closed Lost,768.0,operations,4,False,True,True,False,Inbound,11.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,960.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,3,False,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,200.0,operations,26,False,True,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Won,150.0,quality of delivery,30,True,False,True,False,Inbound,153.0,False,False,False,False,False,False
Closed Lost,960.0,quality of delivery,110,True,True,,,,,False,False,True,True,True,True
Closed Lost,300.0,operations,123,False,True,True,False,Inbound,-78.0,False,False,False,False,False,False
Closed Lost,768.0,operations,110,False,True,False,False,Inbound,62.0,False,False,False,False,False,False
Closed Lost,200.0,financial control,141,True,False,True,False,Inbound,243.0,False,False,False,False,False,False
Closed Lost,200.0,financial control,101,False,True,,,,,False,False,True,True,True,True
Closed Won,240.0,financial control,0,True,False,,,,,False,False,True,True,True,True
Closed Won,360.0,financial control,0,True,True,True,False,Inbound,313.0,False,False,False,False,False,False
Closed Won,324.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,1344.0,financial control,40,True,False,True,False,Inbound,114.0,False,False,False,False,False,False
Closed Lost,150.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,1,True,True,True,False,Inbound,2.0,False,False,False,False,False,False
Closed Won,768.0,quality of delivery,5,True,False,True,False,Inbound,74.0,False,False,False,False,False,False
Closed Won,768.0,,0,True,True,True,False,Inbound,9.0,False,True,False,False,False,False
Closed Won,1344.0,operations,0,True,False,True,False,Inbound,91.0,False,False,False,False,False,False
Closed Won,240.0,operations,0,True,False,True,False,Inbound,61.0,False,False,False,False,False,False
Closed Won,1344.0,quality of delivery,61,True,False,False,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,600.0,financial control,0,True,False,False,False,Inbound,61.0,False,False,False,False,False,False
Closed Won,150.0,operations,-90,True,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Lost,324.0,operations,-102,False,True,True,False,Inbound,153.0,False,False,False,False,False,False
Closed Lost,300.0,operations,61,False,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,200.0,operations,5,False,False,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,operations,7,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,300.0,operations,10,False,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,1344.0,operations,0,True,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,,0,True,True,,,,,False,True,True,True,True,True
Closed Won,768.0,operations,5,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,360.0,financial control,57,True,True,True,False,Inbound,-26.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Won,1344.0,operations,0,True,False,True,False,Inbound,20.0,False,False,False,False,False,False
Closed Won,300.0,operations,37,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,False,False,Inbound,-230.0,False,False,False,False,False,False
Closed Lost,1344.0,quality of delivery,2,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,360.0,quality of delivery,50,True,False,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,0,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,quality of delivery,0,True,False,,,,,False,False,True,True,True,True
Closed Won,600.0,operations,0,False,True,False,False,Inbound,-303.0,False,False,False,False,False,False
Closed Lost,768.0,operations,31,True,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,360.0,quality of delivery,2,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,960.0,operations,0,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,150.0,operations,0,True,True,True,False,Inbound,6.0,False,False,False,False,False,False
Closed Won,150.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Lost,360.0,financial control,41,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,150.0,operations,1,False,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,,1,True,True,,,,,False,True,True,True,True,True
Closed Won,240.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,32396.0,operations,1,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,2,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,0,False,False,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,1680.0,operations,54,True,False,,,,,False,False,True,True,True,True
Closed Won,960.0,quality of delivery,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,768.0,operations,252,True,False,,,,,False,False,True,True,True,True
Closed Lost,150.0,operations,0,False,True,True,False,Outbound,28.0,False,False,False,False,False,False
Closed Lost,360.0,financial control,196,False,True,,,,,False,False,True,True,True,True
Closed Lost,324.0,financial control,188,True,True,True,False,Inbound,28.0,False,False,False,False,False,False
Closed Lost,324.0,operations,297,False,False,True,False,Inbound,59.0,False,False,False,False,False,False
Closed Won,450.0,operations,192,True,True,True,False,Outbound,28.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,False,False,False,Outbound,28.0,False,False,False,False,False,False
Closed Lost,150.0,operations,202,False,True,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,0,True,True,False,False,Outbound,68.0,False,False,False,False,False,False
Closed Lost,14876.0,operations,70,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,324.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,0,True,True,True,False,Inbound,221.0,False,False,False,False,False,False
Closed Lost,600.0,quality of delivery,14,False,True,False,False,Outbound,1.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,240.0,financial control,380,True,False,True,False,Inbound,-23.0,False,False,False,False,False,False
Closed Lost,240.0,financial control,1,True,False,True,False,Inbound,219.0,False,False,False,False,False,False
Closed Lost,200.0,operations,1,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,324.0,operations,106,False,False,,,,,False,False,True,True,True,True
Closed Won,150.0,financial control,0,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,1344.0,quality of delivery,0,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,151,True,False,True,False,Inbound,-260.0,False,False,False,False,False,False
Closed Lost,360.0,quality of delivery,29,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,360.0,operations,0,True,True,True,False,Inbound,59.0,False,False,False,False,False,False
Closed Won,240.0,quality of delivery,0,True,True,True,False,Inbound,-28.0,False,False,False,False,False,False
Closed Won,324.0,quality of delivery,0,True,True,True,False,Inbound,17.0,False,False,False,False,False,False
Closed Lost,200.0,operations,48,False,True,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,2,True,True,True,False,Inbound,125.0,False,False,False,False,False,False
Closed Lost,200.0,,48,False,True,,,,,False,True,True,True,True,True
Closed Lost,200.0,,0,False,True,False,False,Inbound,95.0,False,True,False,False,False,False
Closed Lost,150.0,operations,8,True,False,False,False,Inbound,33.0,False,False,False,False,False,False
Closed Won,240.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Won,240.0,operations,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,,35,False,False,,,,,False,True,True,True,True,True
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,300.0,quality of delivery,-257,True,True,True,False,Inbound,7.0,False,False,False,False,False,False
Closed Won,576.0,quality of delivery,0,True,False,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,1344.0,operations,0,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,240.0,financial control,324,True,True,,,,,False,False,True,True,True,True
Closed Lost,768.0,operations,92,True,False,,,,,False,False,True,True,True,True
Closed Lost,240.0,operations,202,False,True,True,False,Inbound,-160.0,False,False,False,False,False,False
Closed Lost,240.0,operations,92,True,True,True,False,Inbound,61.0,False,False,False,False,False,False
Closed Lost,150.0,operations,203,False,False,,,,,False,False,True,True,True,True
Closed Won,150.0,operations,214,True,False,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,150.0,operations,0,True,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,768.0,financial control,0,True,True,,,,,False,False,True,True,True,True
Closed Lost,768.0,operations,2,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,960.0,operations,3,True,True,,,,,False,False,True,True,True,True
Closed Lost,200.0,quality of delivery,13,False,False,,,,,False,False,True,True,True,True
Closed Won,450.0,operations,0,True,False,True,False,Inbound,83.0,False,False,False,False,False,False
Closed Lost,240.0,financial control,44,False,True,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Lost,200.0,operations,0,False,True,,,,,False,False,True,True,True,True
Closed Won,360.0,financial control,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,768.0,quality of delivery,13,False,True,,,,,False,False,True,True,True,True
Closed Lost,150.0,financial control,0,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,360.0,,21,True,True,True,False,Inbound,37.0,False,True,False,False,False,False
Closed Won,768.0,operations,0,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Lost,200.0,operations,26,False,False,,,,,False,False,True,True,True,True
Closed Won,240.0,quality of delivery,62,True,False,,,,,False,False,True,True,True,True
Closed Won,360.0,operations,69,True,True,,,,,False,False,True,True,True,True
Closed Lost,300.0,operations,72,False,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,960.0,operations,80,False,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,450.0,operations,0,True,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Lost,360.0,operations,62,True,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,150.0,,0,True,True,True,False,Inbound,2.0,False,True,False,False,False,False
Closed Lost,200.0,,40,True,False,True,False,Inbound,168.0,False,True,False,False,False,False
Closed Won,150.0,financial control,2,True,False,True,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,240.0,financial control,0,True,False,False,False,Inbound,285.0,False,False,False,False,False,False
Closed Won,768.0,financial control,-85,True,False,,,,,False,False,True,True,True,True
Closed Lost,300.0,operations,0,False,True,True,False,Inbound,73.0,False,False,False,False,False,False
Closed Lost,768.0,operations,4,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,financial control,0,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,960.0,operations,0,True,True,True,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,324.0,operations,0,True,True,True,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,768.0,financial control,0,True,False,,,,,False,False,True,True,True,True
Closed Lost,200.0,operations,-107,False,True,False,False,Inbound,30.0,False,False,False,False,False,False
Closed Won,360.0,financial control,0,True,True,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,1500.0,financial control,0,True,False,False,False,Inbound,0.0,False,False,False,False,False,False
Closed Won,768.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,768.0,operations,13,True,True,,,,,False,False,True,True,True,True
Closed Lost,240.0,operations,28,False,False,,,,,False,False,True,True,True,True
Closed Lost,240.0,operations,28,True,True,False,False,Inbound,2.0,False,False,False,False,False,False
Closed Lost,200.0,operations,0,False,True,True,False,Inbound,31.0,False,False,False,False,False,False
Closed Lost,768.0,quality of delivery,15,False,True,,,,,False,False,True,True,True,True
Closed Won,1344.0,operations,0,True,True,,,,,False,False,True,True,True,True
Closed Won,14876.0,operations,47,True,False,,,,,False,False,True,True,True,True
Closed Won,150.0,operations,3,True,True,False,False,Inbound,13.0,False,False,False,False,False,False
Closed Won,300.0,operations,0,True,False,True,False,Inbound,-260.0,False,False,False,False,False,False
Closed Won,768.0,financial control,0,True,False,,,,,False,False,True,True,True,True
Closed Won,14876.0,,3,True,False,,,,,False,True,True,True,True,True
Closed Won,360.0,financial control,0,True,True,False,False,Inbound,1.0,False,False,False,False,False,False
Closed Won,240.0,,0,True,True,False,False,Inbound,0.0,False,True,False,False,False,False
Closed Lost,768.0,operations,86,False,False,,,,,False,False,True,True,True,True
Closed Won,960.0,operations,59,True,True,,,,,False,False,True,True,True,True
Closed Lost,240.0,operations,79,True,True,True,False,Inbound,-56.0,False,False,False,False,False,False
